sample_id	Intrahepatic.cholangiocyte	NK.Cell	Monocyte	Macrophage	Secretory.cell	Respiratory.ciliated.cell	Ionocyte.luminal.epithelial.cell.of.mammary.gland	Fibroblast.mesenchymal.stem.cell	Respiratory.secretory.cell	Mast.cell	Basal.cell	Endothelial.cell	neutrophil	B.cell	T.Cell	Erythrocyte.erythroid.progenitor	Platelet	Basophil	Stromal.cell	Mature.conventional.dendritic.cell	Adventitial.cell	Gland.cell	Salivary.bronchial.secretory.cell	Pericyte.cell	Myeloid.progenitor	Pancreatic.Stellate.cell	Pancreatic.alpha.beta.cell	Basal.prostate.cell	Prostate.epithelia	Salivary.gland.cell	Intestinal.enterocyte	Intestinal.secretory.cell	Intestinal.tuft.cell	Type.II.Pneumocyte	Cell.of.skeletal.muscle	Schwann.cell	Tendon.cell	Mesothelial.cell	Plasmablast	Kidney.epithelial.cell	Thymocyte
GHL46_combined_61bp	0.00562979327636795	0.0563034917951224	0.185523566458116	0.0547264293884839	1.87739573138446e-05	0.0118841903679573	0.00678551192561001	3.18706027689968e-05	1.10917701007327e-05	2.94151744547189e-05	0.000227334567267376	0.085113555572655	0.00774289582043319	0.15259249290259	0.0614868307313074	0.0297629889692426	0.0894372988953707	3.35695752674439e-05	0.0013231076396067	0.00323397721042606	3.03690101277075e-05	1.56974231964639e-05	1.68998946112175e-05	0.0185908844436484	0.120184658819712	3.00689634822427e-05	0.00694732343541064	2.87789465126291e-05	0.000144394621820357	2.15938521819972e-05	0.0060672479021708	3.48354140079714e-05	0.063344244494216	3.6870077853111e-05	6.30802128666325e-05	0.0102717786531069	3.81278539834174e-05	4.701034612524e-05	3.08531099922259e-05	0.00434374153509866	0.0178133543894136
GHL53_combined_61bp	0.000901221286014792	0.109982117943992	0.0906990584677378	0.000162175600617791	5.63579320230911e-05	0.00209845867222963	0.000628532774875032	7.0562549964323e-05	3.08576433534044e-05	7.99701860286811e-05	0.000121982498829069	0.113760900116651	0.0550202199941107	0.135736511396821	0.000791473184268556	0.0188186472895487	0.107650419181926	0.000114725606566525	0.0182494262898399	0.000134320687261196	6.76986801249687e-05	4.5188890604951e-05	5.1371783534327e-05	0.0114531842924637	0.234625657594352	5.18397180536045e-05	0.000157096586579248	6.49698896661971e-05	8.96973714068025e-05	7.14529049376918e-05	0.00247485438793118	5.34239457626373e-05	0.0895977800874881	6.62230274899099e-05	0.00037919279242277	0.00230376156658194	6.23840101157703e-05	7.01777884050411e-05	6.1481631135308e-05	0.000321873233628439	0.00282275051465765
GHL58_combined_61bp	0.00032807885832742	0.196850118351893	0.000384619253700083	0.0650777359578889	4.92421163132849e-05	0.0021032734779626	0.000890795615087888	5.16435600340205e-05	3.05169225685781e-05	7.20461181996871e-05	7.59775287277633e-05	0.119893788789428	0.0135293117117783	0.10867879626731	0.0250056227920733	0.0471007628033525	0.098293119680218	6.6084851622534e-05	0.00562779406739562	0.000206034278056163	4.80512598398345e-05	3.61276886041308e-05	3.7414268137587e-05	0.0224066162649081	0.203795929732819	4.86197927855843e-05	0.000448748550445173	4.2790161188006e-05	5.10464706928663e-05	6.53286221703799e-05	5.72458495042642e-05	4.62475299263517e-05	0.0780354725370367	5.01187684417359e-05	7.05770989481595e-05	0.00664306204510135	6.25280152691998e-05	6.25780798760897e-05	6.13023950498292e-05	0.000541718603143896	0.00307311326417337
GHL61_combined_61bp	0.0152427032271376	0.0787505578753761	0.0736061231912527	0.0342291080321703	2.11663419087838e-05	0.0200100851976777	0.0146855813806745	0.00279236555997282	1.40103995974249e-05	3.10655963668369e-05	0.00212067098220176	0.101500595467616	0.0517252617601095	0.151739336666415	0.0137206608877357	0.0113742389658299	0.0705906566960972	3.7200098027155e-05	0.000504831855633879	0.00183961269456909	0.00011565279040338	1.50130182515856e-05	1.82650847292956e-05	0.0257793656666428	0.187811709022743	2.26570169529417e-05	0.0084923358493382	2.76895926577403e-05	0.000424865727001507	2.35248810022823e-05	0.007130422811265	0.000208280304604979	0.0831107310908575	0.00030482408471434	4.37657525321915e-05	0.0129250639022017	5.48009602838522e-05	4.50080887681285e-05	3.83944530905186e-05	0.00777880965776703	0.0210929873678208
GHL62_combined_61bp	0.00610722836171606	0.0282628573763099	0.0133803155751998	0.0439621592115488	1.65710056270281e-05	0.0214535582423149	0.00971526669429057	3.01178704179263e-05	1.11414769966414e-05	3.68243258143541e-05	0.00171305548792883	0.0777024850078931	0.144605803467486	0.0819237076729213	0.00410472690000472	0.0251008237650728	0.166540680544667	2.33593871845711e-05	0.00226083304098705	0.00410608875503057	0.000744988092667699	9.44050215375261e-06	1.16140449839699e-05	0.0427422905245535	0.195097950599257	1.27229408836536e-05	0.00937511496242545	2.2403771864702e-05	0.000481531703608015	2.29301422848132e-05	0.0103674809791214	9.416428949107e-05	0.072732514500455	5.29930545462116e-05	3.45256699225629e-05	0.0110631098936097	0.000758279600273884	0.000114399015716562	1.87450497445733e-05	0.00784986769796629	0.0173353287950579
GHL69_combined_61bp	0.000319312077050598	0.0672739799939986	0.0665029647008121	7.44675087711313e-05	1.92069693343539e-05	0.000271410102991051	0.000544366010483828	1.71396157272415e-05	7.77843688267523e-06	1.87467634305151e-05	4.5569521844961e-05	0.118554915072527	0.0112774135242979	0.232173515793412	0.102926124513471	0.0373392375879436	0.0730467852377387	2.08509583066769e-05	0.00472487966569823	0.00057776155068751	1.51879582754691e-05	1.0969668552128e-05	1.13343850742132e-05	0.00879423772983157	0.189930196292958	2.00235884814018e-05	2.09882064124457e-05	2.32329184915932e-05	2.32446055809394e-05	1.44178688245638e-05	1.81092031394182e-05	1.71399739437487e-05	0.0363976449340052	2.45413083970845e-05	0.000382420321543336	0.000225346122332351	1.5601270248378e-05	2.57896096889507e-05	1.93060789075644e-05	0.000174015301447266	0.0480998270484547
GHL71_combined_61bp	0.000687823009553668	0.106736652668563	0.0888140322686504	0.0353986708118007	3.62950645146812e-05	0.00392549455164359	0.0135575603786138	4.16246569602917e-05	1.05497342430673e-05	4.20429175482264e-05	5.34984245338832e-05	0.061417678021573	0.00468387310133387	0.151777443894624	0.0999069584808146	0.00936392474128653	0.200490090791314	3.8158120663326e-05	0.00348290898009007	0.00317472920615347	3.81045175658095e-05	1.52874532092206e-05	1.60062413927885e-05	0.0116940090919486	0.141523305820384	3.30615686631504e-05	0.00140179118283797	2.80819321389999e-05	3.08426990401421e-05	3.55246491198577e-05	0.000594039463103026	3.23125350741934e-05	0.0509660358843574	4.28217199716991e-05	7.65062117968879e-05	0.00514970078631841	3.38623841627436e-05	6.23408023306989e-05	4.23993393723429e-05	0.00139046176130699	0.00315349413142648
GHL75_combined_61bp	2.6733189436969e-05	0.156063886184612	0.0565932250710116	0.00802886329113323	2.26788933200829e-05	3.11937817373282e-05	7.15097037982126e-05	2.967378364288e-05	1.33952433409546e-05	5.2270629067163e-05	3.77083601406803e-05	0.160853733966333	6.10209767698527e-05	0.21636389391093	0.0442264164054992	0.0351491903047258	0.0513996367879659	6.24760971597133e-05	4.09144814428454e-05	0.000122864075233691	2.75652867311426e-05	1.71272624820743e-05	1.71466350327333e-05	0.017480232041264	0.166270125324095	2.7881527674484e-05	2.33206812738435e-05	2.20721063679391e-05	2.98795907941803e-05	2.4562025602974e-05	1.91198755097564e-05	2.0550416849826e-05	0.0297917798511409	3.10385805345044e-05	6.29405000233782e-05	0.000997909921735526	2.62378891348634e-05	2.75910742755272e-05	3.35048844320267e-05	0.000108299923892554	0.0556898294638514
GHL76_combined_61bp	0.00190548870321057	0.0691341494365428	0.0299544140483148	0.0455371438884029	3.54094255515624e-05	0.00159512590827075	8.21574691002889e-05	4.63352349822343e-05	1.85389091227596e-05	3.59719280654129e-05	8.206093759158e-05	0.112131402471002	0.0445290896892778	0.170646712211599	0.0659657977591709	0.0370665490314639	0.223145170998034	4.76988590221493e-05	7.12215980175616e-05	0.000116734089280868	7.43905679696989e-05	2.91787155173921e-05	2.7982220745868e-05	0.0296014414783167	0.103533706048344	4.20576126392829e-05	5.01469935339112e-05	3.23074938442212e-05	3.9466286617725e-05	6.23007972859608e-05	2.93028844291474e-05	2.98765990035396e-05	0.0569907160765155	3.88422010941135e-05	7.18120108859256e-05	0.00539709340329306	3.31817247626171e-05	0.000156329159874749	3.85629651357646e-05	0.00114203391048122	0.000432098253684907
GHL84_combined_61bp	0.0076559142090202	0.0649169698256108	0.0342619381693446	0.0557628416148758	3.1133990905517e-05	0.0293956505249822	0.00703988933211091	0.000569523061462632	1.74566969187821e-05	2.96941906222207e-05	0.00113384339745927	0.1234155066783	0.0455465368824433	0.115790447711555	0.0129556638487749	0.00190654541213747	0.167415914484577	3.33045722336087e-05	5.93470390751656e-05	0.00610283518236789	0.00209441872376106	2.13942078579417e-05	1.97339095588553e-05	0.0358443776320519	0.144529534458273	3.18093445949504e-05	0.00997165266888305	2.51778679713603e-05	0.00135871843983045	8.82402404615609e-05	0.0079387708225425	0.000120821302650714	0.081353880158855	0.00284391580828783	0.000335707394635351	0.0173796993308303	6.8656212201157e-05	0.00084763391233954	4.58062938989127e-05	0.0104834508609188	0.0105556435848186
GHL88_combined_61bp	3.87585149644007e-05	0.0418294329783526	0.164653255708524	0.0226160746871491	4.1657725189019e-05	0.000530589998516295	0.000221201059059718	3.81103467211536e-05	1.965718116998e-05	5.80075315431151e-05	8.97582354725058e-05	0.157794172396037	0.0219001979478153	0.154495400368272	0.0648203037287814	0.0136274711237163	0.0994432505448003	6.87995396105084e-05	0.00271127865738862	0.00131677659107413	3.35920974666195e-05	2.6198114451469e-05	2.27814505581014e-05	0.0227815129278025	0.180747002309106	3.84660115784008e-05	3.84030401917481e-05	4.78766648989876e-05	0.000209273484134557	4.03668368948074e-05	3.04973619654609e-05	2.94452510040352e-05	0.0236627236125501	4.78019048454537e-05	5.85185489503037e-05	0.00085532439199049	4.40927559223651e-05	5.93011988253372e-05	5.42370622741568e-05	0.000168195194075362	0.0246902349163556
GHL99_combined_61bp	0.00599062565661767	0.0157248742417455	0.106600754250938	0.00535209980806942	2.15388400393079e-05	6.85398601370879e-05	6.32183521571616e-05	3.07642640026397e-05	1.22754904046943e-05	4.81054596354581e-05	2.36149290653657e-05	0.130232363187831	7.36548033433477e-05	0.0986410647077445	0.239443028616364	0.0361268072494935	0.0798601141151598	4.16002613598023e-05	2.79508443481077e-05	6.6378855099075e-05	3.1915629850156e-05	1.65944486447028e-05	1.79277242010392e-05	0.0206729317195239	0.177574661216859	2.3566709744052e-05	7.35221992928358e-05	3.07001963732544e-05	2.13254448721003e-05	6.13113248338365e-05	2.68673754276667e-05	2.25111725067056e-05	0.0668148983007377	2.31436413821091e-05	7.18371359902247e-05	0.00178616639125104	3.45791902858937e-05	3.60718622495496e-05	3.12445728033756e-05	5.04569313805022e-05	0.0141283930182354
GHL105_combined_61bp	2.08958341179084e-05	0.192608422683121	0.311053362295158	7.61137906351393e-05	1.33330891340672e-05	4.79543627996974e-05	2.45157380119193e-05	1.94949560969156e-05	7.16950019978243e-06	2.46605488759835e-05	1.50481659556336e-05	0.0458464021432882	0.0428413372524728	0.0902789161074225	0.09818857547833	0.010697120137059	0.109117408429907	3.97563453893255e-05	0.00360861411164811	0.000172151623239722	2.00179531657103e-05	1.09304093549751e-05	8.83274859212863e-06	0.000322349413718678	0.0677153449244145	1.84099309733345e-05	1.36761303454506e-05	1.99366268838646e-05	1.73633928281388e-05	2.42933514798725e-05	1.67704214160065e-05	1.60261535157922e-05	0.0100035474715153	2.44033656641259e-05	0.000448901612960679	7.39450214659127e-05	1.79248356943634e-05	2.83293005498406e-05	2.48896067885175e-05	3.4745032856454e-05	0.0164381097029533
GHL109_combined_61bp	0.00831623841279607	0.0199715082589326	0.071191199617134	0.00961351200328298	1.64119734584917e-05	0.000175454577149039	2.44196860318317e-05	1.7749483140201e-05	6.49467970580774e-06	2.48729277734966e-05	1.69556301118426e-05	0.0912272581920342	0.152895310557418	0.0361638607933353	0.0701069194400469	0.0154694221476797	0.169541472501276	1.85898603824646e-05	2.27289098141574e-05	0.000174272031878684	1.23430196429985e-05	9.48556777890574e-06	1.06976435263904e-05	0.00804207923084064	0.280631336156027	1.62255856026002e-05	1.25472632083148e-05	1.35418499290791e-05	1.7432750744162e-05	2.26619575840176e-05	1.55620190546597e-05	1.71223559365126e-05	0.0641700839275494	5.12632036599429e-05	0.0017805553950543	2.71990753712383e-05	1.9390402954465e-05	2.54871402782472e-05	2.68032171669466e-05	2.68775652590278e-05	5.6652989449912e-05
GHL114_combined_61bp	0.000158052645722357	0.112500293093398	0.185403983910133	0.0196030190821466	6.8447801259696e-06	6.34859807808902e-05	0.000851411715489679	9.59526992238157e-06	2.14325631407684e-06	1.39323466198751e-05	5.03195562604576e-06	0.0501780131265942	0.0511303608184408	0.0521885791571415	0.0957774642401505	3.03401025250494e-05	0.207387816370472	1.7979569774873e-05	1.73193240836256e-05	0.00206967070266842	5.07513963469665e-06	3.498981794652e-06	3.09513002031273e-06	0.0192085880100461	0.177286374449828	8.15515637625384e-06	4.1251193806984e-06	5.70091565298453e-06	4.32042424586863e-06	8.11172545314949e-06	7.25524601037081e-06	4.71187016811025e-06	0.0232979577408117	9.5311818259132e-06	0.00210653341867352	1.64359919907341e-05	7.67648333704742e-06	1.57347935589414e-05	2.65143147601128e-05	5.02313817576699e-05	0.000505035076542609
GHL117_combined_61bp	0.033129001778697	0.0616944314087219	1.7218685621134e-05	0.00893298378499491	1.06839848983733e-05	0.115959834398619	0.00328953784842306	0.0251439409674005	6.27982436592675e-06	3.90911632767941e-05	0.0128254079323953	0.0638210819730748	0.0129122032037806	0.0667172508363147	0.0022156165860214	1.55462092385095e-05	0.00577169719193464	7.62266398642711e-05	8.56204506302479e-06	0.00798783553992974	0.0200656345060559	1.13046045627058e-05	1.06100146180576e-05	0.0431476699746126	0.147476286124217	9.18753212527605e-06	0.060585381850205	1.0606588996858e-05	0.0181467432650695	0.00119723245059359	0.0463285736265639	0.000473749220493763	0.156203500798936	0.00201921938575664	8.68292142233523e-05	0.0234183625193047	0.0195722606488903	0.00367487186756769	7.92215291628713e-06	0.0186842064104914	0.0182954152411637
GHL119_combined_61bp	4.37805752880792e-05	0.0252799303859474	0.0893271762864056	0.0225740223461352	1.03330951822737e-05	0.00101739194478388	0.00321902249345087	3.96991602468447e-05	5.42989253948178e-06	3.15885621946286e-05	1.63317592537603e-05	0.129721895312319	5.51303321114944e-05	0.18724793423591	0.0951811270706108	0.0285921493728105	0.145642212442249	4.04079031072021e-05	0.00192254903391302	3.95637244429351e-05	0.00498480666223118	1.11577959605961e-05	1.01706750363705e-05	0.0403122794826102	0.157743136527877	2.17626579635804e-05	4.50298965327015e-05	1.18780838262713e-05	1.9407709377229e-05	1.43308352087474e-05	3.41419440236968e-05	9.4573935717751e-06	0.0324423053119343	2.12813629296932e-05	6.95651711078424e-05	0.00404233175083897	2.92307809287786e-05	2.57658373406057e-05	1.55792012330526e-05	0.00122260643442122	0.0289060985561442
GHL124_combined_61bp	0.00117260268549498	0.0188443611910535	0.0404741100023013	0.0176646777418464	1.71836737180501e-05	0.000192400293944062	3.81144347608647e-05	2.08305209601707e-05	8.82370230764971e-06	4.53906114109798e-05	1.58347745557143e-05	0.207059161982756	0.00812701484321641	0.21011945223195	0.050699427936985	0.0355448846942558	0.0822577972507966	3.73757284128981e-05	7.29219724393764e-05	0.000162036102041472	2.57884079656967e-05	8.97621926829872e-06	1.28396553649191e-05	0.0284000065055754	0.21231222722442	2.33679097297665e-05	4.00165374125996e-05	1.72734487561321e-05	1.89833787329927e-05	1.87791023663004e-05	2.98902711428817e-05	1.70678307694915e-05	0.043705445911894	2.22472509714046e-05	4.67474458624033e-05	0.00193262725904418	2.56234355814713e-05	4.8282382299473e-05	2.13112136984957e-05	0.000164229623077795	0.0405338666108591
GHL126_combined_61bp	0.00985357165349535	0.101462733992383	0.125080704734143	0.0330487196182662	1.07588131034021e-05	0.000331644785604806	9.6894717052105e-05	1.80721670449915e-05	5.784032263767e-06	1.73032798005657e-05	9.20620079011813e-06	0.127352440722996	0.0629756631907971	0.115008817108759	0.0559594502425317	0.00498507193073741	0.0903000288975356	3.2358183195761e-05	1.37893818618419e-05	0.000842162782242588	1.30009413079244e-05	8.91706581144272e-06	9.38032490110484e-06	0.00500035779691073	0.209533219365887	1.25787884719304e-05	7.12658951401817e-05	1.03438643495815e-05	1.47397765254886e-05	4.73279299695555e-05	1.27640797643481e-05	1.5973353192667e-05	0.0239259525252135	2.10239754564111e-05	3.45839022494791e-05	0.0064450379490368	1.36891129778386e-05	3.64564478313479e-05	2.33732544808366e-05	0.000342843643702278	0.0270019935722147
GHL128_combined_61bp	3.48747599554489e-05	0.138852289694868	0.0501449973508835	0.0206602297048881	1.47641100023789e-05	0.000164493789073539	6.04014663414031e-05	2.31605827090734e-05	7.79324890232444e-06	3.6188373763229e-05	2.40712746316426e-05	0.211182387013294	0.0303745997334834	0.0671565446717513	0.059336069592331	7.65345325237799e-05	0.190466758436347	3.5806334015827e-05	2.88562262395214e-05	0.000581440940255348	2.01041061416449e-05	1.22489389189129e-05	1.22554278742759e-05	0.0268190447240091	0.164570266317458	2.3061326989861e-05	1.86310799299374e-05	1.94146218783208e-05	2.05389723609565e-05	2.1622204981832e-05	1.99704439387565e-05	1.41308669525116e-05	0.0387987110930272	2.3577575613721e-05	5.95574157722977e-05	3.34770421622799e-05	2.25657885169916e-05	2.24969274834449e-05	3.95047760685431e-05	3.00857984926588e-05	0.000136472715169442
GHL132_combined_61bp	0.00413412503247145	0.229678673203414	0.0734167469822323	0.0101851821976663	1.34244922121352e-05	0.000176872996158429	2.25561022295632e-05	2.01896721993339e-05	8.14902905779374e-06	2.3290063601545e-05	9.69565102624843e-05	0.111379355318593	9.58982324953969e-05	0.0857459419244154	0.113021702746343	0.0273472049056368	0.0577456364236287	2.70703879072795e-05	0.00122941731380651	0.00188120252352339	1.5293246482219e-05	9.4208705825941e-06	8.10250469034883e-06	0.0161695259365165	0.229928048319737	1.61618911133047e-05	2.70176223785838e-05	8.85618712141824e-06	1.63420391530763e-05	1.37576941187328e-05	3.93080828730903e-05	1.04685867984461e-05	0.0266891563964216	3.7434519542022e-05	3.787401474103e-05	4.41742590918059e-05	1.54349497086681e-05	1.83316699827223e-05	1.43825515841981e-05	2.71697978244628e-05	0.0106041428016837
GHL138_combined_61bp	0.000773178969627576	0.0792611988506553	0.0681205768280697	0.0243233418969855	1.89060955117815e-05	0.000811599546454575	4.43956457353067e-05	2.51843331952991e-05	1.03439492789636e-05	1.96743482036889e-05	4.91073474665499e-05	0.176798741049886	0.000139934433740582	0.158411898605245	0.100346262548451	0.0349760369964951	0.0809461031043906	4.41158192825161e-05	0.00484248875215125	0.00111554927203685	1.91059757854211e-05	1.36467564340609e-05	1.30947229758831e-05	0.0178018280402112	0.199662372092782	2.15317995311667e-05	1.69027664032778e-05	1.62643951695193e-05	2.32170321949714e-05	2.79109382721123e-05	9.63934311031571e-05	1.96097087098055e-05	0.049047516573113	2.53111120870366e-05	3.92238229768396e-05	0.00169485481319463	2.31453680511114e-05	3.8887762497396e-05	2.46724129734655e-05	3.41298385004268e-05	0.000261742244170606
GHL161_combined_61bp	0.000134570210488093	0.0546055026603136	0.0635750224484315	0.0238059206105372	2.93288543332755e-05	0.000997889333426905	0.00475497714974333	3.5866313811184e-05	1.38597425827945e-05	4.41168459771252e-05	0.000103699059360666	0.155258649290492	0.00864374751631392	0.182383089465448	0.0737069181066114	0.0237704903446627	0.172464018758747	5.06450858987527e-05	9.52136019692213e-05	0.000162215120044669	2.87379316504808e-05	2.28679649186358e-05	1.80882247241825e-05	0.0206161387906486	0.166213874025121	2.55421476071588e-05	0.000319698536601798	2.42826874123193e-05	3.01018227870579e-05	3.36115060123011e-05	3.17768716693857e-05	1.73761386726477e-05	0.0459247563352163	5.50162425005385e-05	5.02189604983895e-05	0.00149653012885633	3.65035259070482e-05	4.22113354205567e-05	3.20515645152015e-05	0.000117078843426923	0.00022779589663965
GHL170_combined_61bp	4.51407560030159e-05	0.176553848887522	0.0839162101892629	0.0295144009400245	1.23912922880672e-05	0.000198002292683769	0.0152535147568614	2.20503887255204e-05	7.04638803287563e-06	1.68994767631194e-05	2.26122076912143e-05	0.0540542959642302	0.051649480862708	0.0365587806027607	0.0967919935226935	0.031377560455029	0.112206637816449	2.3382784587093e-05	2.63650167613103e-05	0.00169246115910055	1.62056720155601e-05	8.54706422055991e-06	7.63503681082631e-06	0.0027154462155831	0.276541050742899	1.62307862925901e-05	5.34762738342131e-05	1.20032487711902e-05	1.56188571335896e-05	1.38778957481714e-05	7.86625412230576e-06	1.54890086519652e-05	0.0296739472210331	2.38685455169477e-05	7.86879387991913e-05	0.000376486784049312	1.82965866993731e-05	3.04584045370115e-05	2.74265994353255e-05	5.62289069856811e-05	0.000348076196683422
GHL172_combined_61bp	0.000361058464198102	0.0338774001944022	0.0499924258942266	0.00409595692594978	1.06114839596494e-05	2.25207483619768e-05	0.000177859940364969	1.62504458396153e-05	6.23170701510986e-06	2.55375225311638e-05	1.86108961347185e-05	0.141370225984465	0.0031191641676806	0.230142783867322	0.11814597895118	0.00748742633463517	0.124479735265831	4.5787641634853e-05	2.85333145101438e-05	0.000122236035400916	1.52879322557179e-05	1.0247003017298e-05	1.02654295054915e-05	0.0281290697993739	0.199645251324931	1.62584113897402e-05	1.33232084743607e-05	1.54889525987907e-05	1.62310255923359e-05	1.79195649898689e-05	4.38805192338404e-05	1.29630713585977e-05	0.0453137895966879	1.90039659489334e-05	4.95218250483014e-05	0.00128838870454551	1.64563053008314e-05	2.55573267989109e-05	4.14264074703525e-05	6.43655562770979e-05	0.0116889682835574
GHL186_combined_61bp	0.00792403080231844	0.0721077037046277	0.0984215141747791	0.0350204232728147	3.28715870728305e-05	0.0123983722625793	0.0020026840949461	0.000516417072860195	1.8722062128153e-05	6.03096776398078e-05	0.000398704962578094	0.217123430157323	0.0465509719080004	0.108652472882249	0.00283299403116504	0.000109435592179179	0.0602179436271964	8.69049510626488e-05	0.000323208119466288	0.00436844730006712	4.15512607294424e-05	3.49136067925965e-05	2.6336762711831e-05	0.032439415833254	0.176362499561901	3.5335370486306e-05	0.00344178474026606	5.43658936908467e-05	4.19558981551657e-05	6.3463731752873e-05	0.00253882705534099	0.000140364614134058	0.0790318837841548	6.4926073496419e-05	7.044275820077e-05	0.00969496232456026	0.000109220023514539	0.000676420735590112	5.55039292484524e-05	0.00647106625910939	0.0194371975398569
GHL188_combined_61bp	0.00264278838862449	0.021850888080155	0.00224828938279326	0.0425976806060867	6.4206664540089e-05	0.0015966462026351	0.00144462175258756	5.29536991191781e-05	2.80716234774216e-05	7.27551283862586e-05	0.000158945251010898	0.215586589580394	0.00924881161818819	0.207898152745524	0.0483234367801193	0.0373314504834347	0.134329550053293	7.14199679225241e-05	7.53592544619103e-05	0.00169556072476112	4.75077026359168e-05	3.51619481973585e-05	3.85751833135366e-05	0.0219076194857476	0.178189669611753	5.46509833493863e-05	0.000120543637074028	5.18743752525161e-05	7.14197832829058e-05	4.55971695473242e-05	6.05254380412344e-05	4.3400159038648e-05	0.0590091159035606	3.97493776350556e-05	9.41673155681753e-05	0.00251884675092618	4.70393476014652e-05	6.20264809640194e-05	5.0720327567664e-05	0.000647579875796549	0.00954603115563098
GHL192_combined_61bp	0.00075556482945941	0.0358421669473761	0.126592782052848	3.37464454365956e-05	1.08400593698537e-05	0.000111295442362213	3.81253497959248e-05	1.79634106755613e-05	6.50444264567484e-06	1.785975839329e-05	1.41126975006671e-05	0.13558369346901	0.0398942855039989	0.166401894126959	0.145736830815443	0.0145348280347119	0.132475645510131	2.33407640338837e-05	1.64086719560994e-05	0.000627652878677244	1.17327923858483e-05	1.02986520904165e-05	1.2046327318929e-05	0.00888284970628935	0.133632377187433	1.54040234681399e-05	1.60316502178886e-05	1.37948077075942e-05	1.41824411105524e-05	1.77538444392578e-05	1.54020811049487e-05	2.00434154380114e-05	0.0573761874730984	2.03164766260974e-05	0.000359106670125993	0.000361791013752325	1.78297916811122e-05	1.83168495489884e-05	1.7533242261386e-05	0.000102318208687222	0.000329142134429593
GHL201_combined_61bp	0.00200192686044602	0.0682182055065264	0.00415812447541296	0.0293685324087476	6.28210125350579e-05	0.00107552719042316	0.00044307029932954	6.55818278306835e-05	4.54789562724061e-05	0.000118561216715756	0.000921045552708178	0.171227689753211	0.000842990103852566	0.209987051502656	0.0128909021192763	0.0234997334024321	0.104743193095388	9.5122569102758e-05	0.000209102721873811	0.000506768675981869	7.65605944847004e-05	5.58093156504344e-05	5.57123371288576e-05	0.0316848444566947	0.245982400668291	5.84253810118014e-05	0.000266805439617214	7.22199782987802e-05	8.08220504001446e-05	7.5842873242322e-05	0.000122987168563959	6.06407695421144e-05	0.0701351291454578	7.10986125936684e-05	0.000195373419126603	0.000573902556409003	7.74314835257581e-05	7.09179785529811e-05	5.64066232517006e-05	9.88790638772553e-05	0.0196463608335575
GHL204_combined_61bp	0.00488449519810228	0.0599783013978036	0.131932369366469	0.0281203378493901	2.33730441740496e-05	0.0180395800780452	0.00241076805517785	4.68085632730922e-05	1.31567928894012e-05	2.72327557977345e-05	0.000920235224259523	0.17954366337614	0.0188919493421753	0.151537873973286	0.0199505152433267	0.00156319583492644	0.0792152248251532	4.57347620750156e-05	3.24756809592441e-05	0.0135226869344771	2.10589544990997e-05	1.43217853600306e-05	1.59533816699792e-05	0.0239157155072259	0.146148316915172	1.72758902158888e-05	0.00624760099890662	3.15250158603077e-05	0.000214833135292467	6.7082829711804e-05	0.00539348534598085	5.75378431704838e-05	0.0701363952627054	3.46770548288394e-05	0.00126345645884219	0.0127487827729931	0.00013252946821614	0.000550729140142036	2.78785332274341e-05	0.00517013275516799	0.017090732652911
GHL206_combined_61bp	0.0109646943566365	0.0814684995058345	0.140677217481519	0.0263594123702657	2.19025050222065e-05	0.0231042708707933	0.00476207192679168	5.91860544048654e-05	1.17928289608147e-05	3.92483876600686e-05	0.0010157905276461	0.111571365825089	0.0100432550937518	0.129273461876016	0.0206416201421754	6.14552040394761e-05	0.130163501981482	2.56907131237518e-05	3.82504927492305e-05	0.0066222610155325	0.000405396469089344	1.84980933527478e-05	2.0128102929171e-05	0.024827867339212	0.159003977298125	2.26848333824622e-05	0.00899846587049729	3.95651244700126e-05	0.000327808833826097	2.60055628257856e-05	0.00443427306757641	9.52911535867946e-05	0.0710857680526857	0.000115184150785578	0.000138174974558987	0.0115753976802902	0.000164688089184567	0.000181756176365533	2.67970195606963e-05	0.00632836286983172	0.0152389600783704
GHL208_combined_61bp	4.32489057986762e-05	0.228125193041763	0.0944028383246746	0.0199581164184513	1.25844638095954e-05	0.000818865762865406	0.000627450101855412	1.8764775839718e-05	5.29674090075978e-06	2.03138492532432e-05	7.73310497488158e-05	0.0602068907288697	0.0432662816679497	0.121038291608899	0.0360588085923793	0.0295099362852903	0.0998172552321367	2.23116453658825e-05	0.000130144467698824	0.000972297909765692	1.33206368031681e-05	8.79045053706574e-06	8.48707051792197e-06	0.0135794885515192	0.203352429013591	1.30801521279801e-05	5.65727483375268e-05	1.29404688988721e-05	1.39209458615905e-05	1.49133544005971e-05	1.07746450920253e-05	1.15098477958116e-05	0.0301692909867553	1.41957553374283e-05	3.0825929200931e-05	0.0017955256393577	1.13889924406137e-05	1.85852511121308e-05	1.2933662846728e-05	0.000368026950880655	0.01535077737327
